hotel_name,city,state,address,star_rating,price_per_night,price_range,latitude,longitude,amenities,hotel_type,phone_number,email,website,booking_url,guest_rating,review_count,description,check_in_time,check_out_time,room_types,data_source,data_quality_score
Imperial Plaza,Surat,Gujarat,"387 Old City, Near Hospital, Surat",5.0,8875.0,Premium (₹5000-10000),21.216958,72.780905,"Free WiFi, Air Conditioning, 24/7 Front Desk, Bar, Gym, Room Service, Restaurant, Valet Parking, Swimming Pool, Concierge",Luxury,+91-8430-505975,reservations@tajsur.com,https://www.taj.com,,3.4,779,Modern luxury accommodation with excellent amenities,14:00,10:00,"Standard Room, Deluxe Room, Executive Suite, Presidential Suite",Generated,100
Sarovar Tower Surat,Surat,Gujarat,"998 Park Street, Near Metro Station, Surat",4.0,4659.0,Mid-range (₹2000-5000),21.091917,72.859557,"Free WiFi, Air Conditioning, 24/7 Front Desk, Parking, Laundry Service",Premium,+91-7705-354189,reservations@sarovarsur.com,https://www.sarovar.com,,3.7,39,Well-located hotel offering quality service in Surat,13:00,12:00,"Standard Room, Deluxe Room, Twin Room",Generated,100
Surat Resort,Surat,Gujarat,"528 Railway Station, Near Airport, Surat",3.0,1581.0,Budget (Under ₹2000),21.24339,72.783655,"Free WiFi, Air Conditioning, 24/7 Front Desk, Business Center, Restaurant, Gym, Meeting Rooms",Business,+91-9680-470303,reservations@hiltonsur.com,https://www.hilton.com,,3.7,207,Well-located hotel offering quality service in Surat,13:00,10:00,"Standard Room, Deluxe Room, Business Suite",Generated,100
Heritage Resort,Surat,Gujarat,"19 Park Street, Near Metro Station, Surat",4.0,4122.0,Mid-range (₹2000-5000),21.213815,72.820412,"Free WiFi, Air Conditioning, 24/7 Front Desk, Conference Hall, Business Center, Gym, Meeting Rooms, Airport Shuttle",Business,+91-8583-399593,reservations@sarovarsur.com,https://www.sarovar.com,,3.3,694,Well-located hotel offering quality service in Surat,12:00,10:00,"Standard Room, Deluxe Room, Business Suite",Generated,100
Surat International,Surat,Gujarat,"779 Airport Road, Near Hospital, Surat",4.0,6477.0,Premium (₹5000-10000),21.211953,72.908589,"Free WiFi, Air Conditioning, 24/7 Front Desk, Restaurant, Travel Desk, Parking",Premium,+91-7724-435727,reservations@hyattsur.com,https://www.hyatt.com,,4.0,333,Modern premium accommodation with excellent amenities,12:00,11:00,"Standard Room, Deluxe Room, Twin Room",Generated,100
Classic Treebo Suites,Surat,Gujarat,"849 Commercial Street, Near University, Surat",5.0,9547.0,Premium (₹5000-10000),21.213264,72.810302,"Free WiFi, Air Conditioning, 24/7 Front Desk, Conference Hall, Airport Shuttle, Gym, Restaurant, Meeting Rooms",Business,+91-6187-810606,reservations@treebosur.com,https://www.treebo.com,,3.8,698,Well-located hotel offering quality service in Surat,12:00,10:00,"Standard Room, Deluxe Room, Conference Room",Generated,100
OYO Townhouse 81740 Hotel Maya crystal,Kanpur,Uttar Pradesh,,,,,26.4240077,80.3199511,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8352-461306,info@oyotownho.com,https://www.oyotownhouse8.com,,3.6,322,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Alankar Guest house,Kanpur,Uttar Pradesh,,,,,26.4228988,80.3220992,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7675-349713,info@alankargu.com,https://www.alankarguesth.com,,4.0,239,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Hotel Sky View,Kanpur,Uttar Pradesh,,,,,26.4236172,80.3193603,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8251-877192,info@hotelsky.com,https://www.hotelskyview.com,,3.9,26,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Kalyan mandapam,Kanpur,Uttar Pradesh,"C95R+F35, HAL Colony, Gandhigram, Kanpur",,,,26.4061282,80.3861981,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8235-422998,info@kalyanman.com,https://www.kalyanmandapam.com,,3.4,371,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Little Chef,Kanpur,Uttar Pradesh,Kanpur,,,,26.477883,80.3508868,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91 9336228066,info@littleche.com,https://littlechefhotel.com/,,3.6,239,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
The Pristine Hotel,Kanpur,Uttar Pradesh,"Sitapur - Kanpur Road / GT Road, NH 34, Kanpur, Kanpur Nagar",,,,26.4745703,80.3120898,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91 79914 74772,help@thepristinehotel.com,https://www.thepristineho.com,,3.5,161,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
maharoopa,Kanpur,Uttar Pradesh,,,,,26.451593,80.3202493,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8091-419838,info@maharoopa.com,https://www.maharoopa.com,,3.7,471,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
the deep,Kanpur,Uttar Pradesh,,,,,26.4519836,80.3122318,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7213-897119,info@thedeep.com,https://www.thedeep.com,,3.4,460,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
siddi vinayak,Kanpur,Uttar Pradesh,,,,,26.4655583,80.3006256,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9983-818223,info@siddivina.com,https://www.siddivinayak.com,,3.5,439,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Hotel Anukampa,Kanpur,Uttar Pradesh,"Keshavpuram, Kanpur",,,,26.484248,80.2688018,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8580-327404,info@hotelanuk.com,https://www.hotelanukampa.com,,3.9,464,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Collection O Hotel,Kanpur,Uttar Pradesh,,,,,26.484319,80.2686608,Air Conditioning,Budget,+91-6003-268952,info@collection.com,https://www.collectionoho.com,,3.9,110,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Heritage Country Inn Inn,Kanpur,Uttar Pradesh,"283 Bus Stand, Near Airport, Kanpur",3.0,3465.0,Mid-range (₹2000-5000),26.371357,80.369761,"Free WiFi, Air Conditioning, 24/7 Front Desk, Conference Hall, Gym, Airport Shuttle, Business Center, Restaurant",Business,+91-6259-220443,reservations@countryinnkan.com,https://www.countryinn.com,,3.6,519,Modern business accommodation with excellent amenities,14:00,11:00,"Standard Room, Deluxe Room, Executive Room",Generated,100
The Bloom Premium,Kanpur,Uttar Pradesh,"450 Airport Road, Near Metro Station, Kanpur",4.0,4303.0,Mid-range (₹2000-5000),26.463976,80.370888,"Free WiFi, Air Conditioning, 24/7 Front Desk, Restaurant, Travel Desk, Parking",Premium,+91-8254-925028,reservations@bloomkan.com,https://www.bloom.com,,3.5,195,Popular premium hotel with convenient city access,13:00,10:00,"Standard Room, Deluxe Room, Twin Room",Generated,100
Radisson Lodge Kanpur,Kanpur,Uttar Pradesh,"503 Business District, Near Shopping Mall, Kanpur",3.0,3447.0,Mid-range (₹2000-5000),26.49689,80.301647,"Free WiFi, Air Conditioning, 24/7 Front Desk, Laundry Service, Travel Desk",Budget,+91-6201-751009,reservations@radissonkan.com,https://www.radisson.com,,3.5,572,Popular budget hotel with convenient city access,15:00,10:00,"Standard Room, Deluxe Room, Family Room",Generated,100
Leela Kanpur,Kanpur,Uttar Pradesh,"456 Airport Road, Near Shopping Mall, Kanpur",3.0,2614.0,Mid-range (₹2000-5000),26.39135,80.404722,"Free WiFi, Air Conditioning, 24/7 Front Desk, Business Center, Meeting Rooms, Restaurant, Gym, Conference Hall",Business,+91-9799-228237,reservations@leelakan.com,https://www.leela.com,,3.6,482,A comfortable business hotel in the heart of Kanpur,13:00,10:00,"Standard Room, Deluxe Room, Executive Room, Business Suite",Generated,100
Regal Zostel Gardens,Kanpur,Uttar Pradesh,"188 Park Street, Near Metro Station, Kanpur",4.0,6895.0,Premium (₹5000-10000),26.523409,80.350897,"Free WiFi, Air Conditioning, 24/7 Front Desk, Laundry Service, Parking, Travel Desk",Premium,+91-9984-308655,reservations@zostelkan.com,https://www.zostel.com,,4.4,357,A comfortable premium hotel in the heart of Kanpur,15:00,10:00,"Standard Room, Deluxe Room, Family Room",Generated,100
Treebo Deluxe Kanpur,Kanpur,Uttar Pradesh,"753 Old City, Near Metro Station, Kanpur",3.0,1887.0,Budget (Under ₹2000),26.388954,80.285025,"Free WiFi, Air Conditioning, 24/7 Front Desk, Parking, Laundry Service",Budget,+91-8652-751060,reservations@treebokan.com,https://www.treebo.com,,3.7,657,Well-located hotel offering quality service in Kanpur,12:00,11:00,"Standard Room, Deluxe Room, Family Room",Generated,100
Elite Resort,Kanpur,Uttar Pradesh,"147 Airport Road, Near University, Kanpur",4.0,5291.0,Premium (₹5000-10000),26.395036,80.302872,"Free WiFi, Air Conditioning, 24/7 Front Desk, Travel Desk, Restaurant",Premium,+91-7986-158956,reservations@fortunekan.com,https://www.fortune.com,,4.2,140,Well-located hotel offering quality service in Kanpur,12:00,10:00,"Standard Room, Deluxe Room, Family Room",Generated,100
Oberoi Kanpur,Kanpur,Uttar Pradesh,"876 Railway Station, Near Metro Station, Kanpur",5.0,16921.0,Luxury (Above ₹10000),26.423277,80.252526,"Free WiFi, Air Conditioning, 24/7 Front Desk, Valet Parking, Restaurant, Concierge, Room Service, Spa, Swimming Pool, Gym",Luxury,+91-8584-106281,reservations@oberoikan.com,https://www.oberoi.com,,3.6,452,A comfortable luxury hotel in the heart of Kanpur,12:00,10:00,"Standard Room, Deluxe Room, Presidential Suite, Junior Suite, Royal Suite",Generated,100
Palace ITC Classic,Kanpur,Uttar Pradesh,"637 Railway Station, Near Airport, Kanpur",5.0,8732.0,Premium (₹5000-10000),26.481719,80.322711,"Free WiFi, Air Conditioning, 24/7 Front Desk, Restaurant, Gym, Business Center",Business,+91-9212-469716,reservations@itckan.com,https://www.itc.com,,3.3,748,Popular business hotel with convenient city access,14:00,10:00,"Standard Room, Deluxe Room, Business Suite, Conference Room",Generated,100
Treebo Kanpur,Kanpur,Uttar Pradesh,"659 Mall Road, Near Shopping Mall, Kanpur",3.0,2821.0,Mid-range (₹2000-5000),26.389354,80.344565,"Free WiFi, Air Conditioning, 24/7 Front Desk, Travel Desk",Budget,+91-9803-419548,reservations@treebokan.com,https://www.treebo.com,,3.5,483,Popular budget hotel with convenient city access,12:00,10:00,"Standard Room, Deluxe Room, Family Room",Generated,100
Kanpur Plaza,Kanpur,Uttar Pradesh,"31 Downtown, Near Hospital, Kanpur",5.0,17302.0,Luxury (Above ₹10000),26.413348,80.375625,"Free WiFi, Air Conditioning, 24/7 Front Desk, Room Service, Valet Parking, Restaurant, Bar, Swimming Pool, Gym, Spa",Luxury,+91-6643-844672,reservations@radissonkan.com,https://www.radisson.com,,4.2,198,A comfortable luxury hotel in the heart of Kanpur,13:00,12:00,"Standard Room, Deluxe Room, Presidential Suite, Junior Suite, Executive Suite",Generated,100
Regal Continental,Kanpur,Uttar Pradesh,"237 Civil Lines, Near Airport, Kanpur",4.0,4742.0,Mid-range (₹2000-5000),26.486793,80.303033,"Free WiFi, Air Conditioning, 24/7 Front Desk, Parking, Restaurant, Laundry Service",Premium,+91-8068-957186,reservations@bloomkan.com,https://www.bloom.com,,4.4,538,Popular premium hotel with convenient city access,14:00,10:00,"Standard Room, Deluxe Room, Twin Room",Generated,100
Royal Resort,Kanpur,Uttar Pradesh,"290 Railway Station, Near Hospital, Kanpur",3.0,3246.0,Mid-range (₹2000-5000),26.49224,80.401495,"Free WiFi, Air Conditioning, 24/7 Front Desk, Restaurant, Travel Desk",Budget,+91-7083-887882,reservations@sarovarkan.com,https://www.sarovar.com,,3.4,100,Modern budget accommodation with excellent amenities,15:00,12:00,"Standard Room, Deluxe Room, Family Room",Generated,100
Ginger Residency Kanpur,Kanpur,Uttar Pradesh,"780 Old City, Near University, Kanpur",4.0,5945.0,Premium (₹5000-10000),26.503584,80.278306,"Free WiFi, Air Conditioning, 24/7 Front Desk, Restaurant",Premium,+91-7513-494312,reservations@gingerkan.com,https://www.ginger.com,,4.5,336,A comfortable premium hotel in the heart of Kanpur,13:00,10:00,"Standard Room, Deluxe Room, Family Room",Generated,100
Kanpur Premium,Kanpur,Uttar Pradesh,"822 Railway Station, Near Airport, Kanpur",4.0,4411.0,Mid-range (₹2000-5000),26.491189,80.408907,"Free WiFi, Air Conditioning, 24/7 Front Desk, Conference Hall, Meeting Rooms, Gym",Business,+91-8350-486491,reservations@fabhotelkan.com,https://www.fabhotel.com,,3.4,507,A comfortable business hotel in the heart of Kanpur,14:00,12:00,"Standard Room, Deluxe Room, Conference Room, Business Suite",Generated,100
Premium Red Fox Suites,Kanpur,Uttar Pradesh,"326 Airport Road, Near Shopping Mall, Kanpur",5.0,20072.0,Luxury (Above ₹10000),26.492443,80.271655,"Free WiFi, Air Conditioning, 24/7 Front Desk, Gym, Restaurant, Swimming Pool, Room Service, Spa, Concierge, Valet Parking",Luxury,+91-8253-705417,reservations@redfoxkan.com,https://www.redfox.com,,4.6,609,Well-located hotel offering quality service in Kanpur,12:00,11:00,"Standard Room, Deluxe Room, Executive Suite, Presidential Suite, Royal Suite",Generated,100
Executive Residency,Kanpur,Uttar Pradesh,"127 Park Street, Near Airport, Kanpur",3.0,3200.0,Mid-range (₹2000-5000),26.433963,80.345013,"Free WiFi, Air Conditioning, 24/7 Front Desk, Travel Desk, Parking",Budget,+91-6856-517230,reservations@countryinnkan.com,https://www.countryinn.com,,4.6,102,Popular budget hotel with convenient city access,13:00,12:00,"Standard Room, Deluxe Room, Family Room",Generated,100
Modern Residency,Kanpur,Uttar Pradesh,"191 Airport Road, Near University, Kanpur",5.0,11227.0,Luxury (Above ₹10000),26.514635,80.313178,"Free WiFi, Air Conditioning, 24/7 Front Desk, Concierge, Room Service, Bar, Spa, Gym, Restaurant",Luxury,+91-9142-277998,reservations@sterlingkan.com,https://www.sterling.com,,3.4,31,Popular luxury hotel with convenient city access,15:00,10:00,"Standard Room, Deluxe Room, Presidential Suite, Junior Suite",Generated,100
Grand Residency,Kanpur,Uttar Pradesh,"186 MG Road, Near Metro Station, Kanpur",4.0,5292.0,Premium (₹5000-10000),26.469798,80.309335,"Free WiFi, Air Conditioning, 24/7 Front Desk, Parking",Premium,+91-8870-890196,reservations@gingerkan.com,https://www.ginger.com,,3.5,196,Well-located hotel offering quality service in Kanpur,13:00,10:00,"Standard Room, Deluxe Room, Twin Room",Generated,100
Hilton Park Kanpur,Kanpur,Uttar Pradesh,"287 Park Street, Near Hospital, Kanpur",5.0,11486.0,Luxury (Above ₹10000),26.509898,80.386385,"Free WiFi, Air Conditioning, 24/7 Front Desk, Room Service, Swimming Pool, Spa, Gym, Bar, Restaurant, Valet Parking",Luxury,+91-8646-895735,reservations@hiltonkan.com,https://www.hilton.com,,3.6,713,Well-located hotel offering quality service in Kanpur,12:00,11:00,"Standard Room, Deluxe Room, Royal Suite, Executive Suite",Generated,100
Ginger Kanpur,Kanpur,Uttar Pradesh,"170 Park Street, Near Shopping Mall, Kanpur",4.0,3023.0,Mid-range (₹2000-5000),26.470111,80.25341,"Free WiFi, Air Conditioning, 24/7 Front Desk, Travel Desk",Premium,+91-7817-404454,reservations@gingerkan.com,https://www.ginger.com,,3.3,537,A comfortable premium hotel in the heart of Kanpur,13:00,12:00,"Standard Room, Deluxe Room, Family Room",Generated,100
Imperial Heights,Kanpur,Uttar Pradesh,"790 Commercial Street, Near Airport, Kanpur",3.0,3337.0,Mid-range (₹2000-5000),26.514731,80.398497,"Free WiFi, Air Conditioning, 24/7 Front Desk, Business Center, Conference Hall, Gym, Meeting Rooms, Airport Shuttle",Business,+91-6255-825805,reservations@fortunekan.com,https://www.fortune.com,,4.3,472,Popular business hotel with convenient city access,12:00,12:00,"Standard Room, Deluxe Room, Business Suite",Generated,100
Sterling Kanpur,Kanpur,Uttar Pradesh,"612 Bus Stand, Near Hospital, Kanpur",5.0,20841.0,Luxury (Above ₹10000),26.446315,80.334566,"Free WiFi, Air Conditioning, 24/7 Front Desk, Restaurant, Concierge, Bar, Room Service, Valet Parking, Spa, Gym",Luxury,+91-7059-481144,reservations@sterlingkan.com,https://www.sterling.com,,3.8,137,Well-located hotel offering quality service in Kanpur,15:00,10:00,"Standard Room, Deluxe Room, Royal Suite, Executive Suite, Presidential Suite",Generated,100
Modern Classic,Kanpur,Uttar Pradesh,"604 Railway Station, Near University, Kanpur",5.0,24917.0,Luxury (Above ₹10000),26.416023,80.271899,"Free WiFi, Air Conditioning, 24/7 Front Desk, Concierge, Spa, Bar, Gym, Valet Parking, Room Service, Swimming Pool",Luxury,+91-8218-288515,reservations@lemontreekan.com,https://www.lemontree.com,,3.5,237,Well-located hotel offering quality service in Kanpur,15:00,11:00,"Standard Room, Deluxe Room, Executive Suite, Royal Suite, Junior Suite",Generated,100
Elite Comfort Residency,Kanpur,Uttar Pradesh,"75 MG Road, Near University, Kanpur",5.0,12598.0,Luxury (Above ₹10000),26.38005,80.27201,"Free WiFi, Air Conditioning, 24/7 Front Desk, Gym, Concierge, Spa, Restaurant, Valet Parking",Luxury,+91-9599-368094,reservations@comfortkan.com,https://www.comfort.com,,4.0,498,Modern luxury accommodation with excellent amenities,15:00,11:00,"Standard Room, Deluxe Room, Junior Suite, Executive Suite",Generated,100
Sterling Kanpur,Kanpur,Uttar Pradesh,"5 Bus Stand, Near University, Kanpur",5.0,10640.0,Luxury (Above ₹10000),26.501628,80.402995,"Free WiFi, Air Conditioning, 24/7 Front Desk, Restaurant, Spa, Room Service, Concierge, Swimming Pool, Valet Parking, Gym",Luxury,+91-7522-136752,reservations@sterlingkan.com,https://www.sterling.com,,3.9,187,Modern luxury accommodation with excellent amenities,13:00,10:00,"Standard Room, Deluxe Room, Executive Suite, Presidential Suite",Generated,100
Hilton Resort Kanpur,Kanpur,Uttar Pradesh,"599 Bus Stand, Near Hospital, Kanpur",5.0,22690.0,Luxury (Above ₹10000),26.428845,80.357267,"Free WiFi, Air Conditioning, 24/7 Front Desk, Gym, Valet Parking, Concierge, Spa, Room Service",Luxury,+91-7102-115926,reservations@hiltonkan.com,https://www.hilton.com,,3.9,268,A comfortable luxury hotel in the heart of Kanpur,13:00,10:00,"Standard Room, Deluxe Room, Junior Suite, Executive Suite",Generated,100
Kanpur Gardens,Kanpur,Uttar Pradesh,"770 City Center, Near Shopping Mall, Kanpur",5.0,15527.0,Luxury (Above ₹10000),26.436185,80.33393,"Free WiFi, Air Conditioning, 24/7 Front Desk, Concierge, Room Service, Valet Parking, Spa, Restaurant",Luxury,+91-9664-404223,reservations@sterlingkan.com,https://www.sterling.com,,3.5,42,Modern luxury accommodation with excellent amenities,13:00,11:00,"Standard Room, Deluxe Room, Executive Suite, Presidential Suite, Junior Suite",Generated,100
Hilton Kanpur,Kanpur,Uttar Pradesh,"49 Downtown, Near Shopping Mall, Kanpur",3.0,2031.0,Mid-range (₹2000-5000),26.396249,80.278274,"Free WiFi, Air Conditioning, 24/7 Front Desk, Laundry Service",Budget,+91-7627-653951,reservations@hiltonkan.com,https://www.hilton.com,,4.6,445,A comfortable budget hotel in the heart of Kanpur,12:00,12:00,"Standard Room, Deluxe Room, Twin Room",Generated,100
The Grand,Kanpur,Uttar Pradesh,"321 Downtown, Near Airport, Kanpur",5.0,8674.0,Premium (₹5000-10000),26.439161,80.309053,"Free WiFi, Air Conditioning, 24/7 Front Desk, Gym, Business Center, Conference Hall, Meeting Rooms",Business,+91-9826-332910,reservations@comfortkan.com,https://www.comfort.com,,4.1,291,Modern business accommodation with excellent amenities,12:00,11:00,"Standard Room, Deluxe Room, Business Suite, Executive Room",Generated,100
